Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Austria,Bundesliga,2015/2016,19/03/2016,15:00,Austria Vienna,Wolfsberger AC,0,0,D,1.83,3.81,4.63,1.9,3.81,4.75,1.79,3.58,4.32
Austria,Bundesliga,2015/2016,19/03/2016,17:30,Admira,Sturm Graz,1,0,H,4.08,3.57,2,4.5,3.65,2.5,3.8,3.43,1.98
Austria,Bundesliga,2015/2016,19/03/2016,17:30,Altach,Grodig,1,0,H,2.12,3.55,3.68,2.13,3.56,3.75,2.04,3.37,3.53
Austria,Bundesliga,2015/2016,19/03/2016,17:30,Salzburg,Mattersburg,2,1,H,1.2,7.52,16.33,1.22,7.52,16.33,1.2,6.46,13.28
Austria,Bundesliga,2015/2016,20/03/2016,15:30,Ried,SK Rapid,1,0,H,3.93,3.64,2.02,3.95,3.68,2.1,3.64,3.44,1.98
Austria,Bundesliga,2015/2016,02/04/2016,15:00,Grodig,Sturm Graz,1,3,A,3.88,3.51,2.07,3.88,3.51,2.2,3.42,3.33,2.09
Austria,Bundesliga,2015/2016,02/04/2016,17:30,Wolfsberger AC,Ried,1,0,H,2.08,3.47,3.9,2.09,3.5,4.15,2,3.34,3.71
Austria,Bundesliga,2015/2016,02/04/2016,17:30,Altach,Austria Vienna,2,0,H,3.53,3.54,2.18,3.64,3.54,2.37,3.22,3.36,2.17
Austria,Bundesliga,2015/2016,02/04/2016,17:30,Mattersburg,Admira,0,3,A,2.13,3.57,3.62,2.36,3.57,3.75,2.14,3.37,3.31
Austria,Bundesliga,2015/2016,03/04/2016,14:00,SK Rapid,Salzburg,1,1,D,3.08,3.63,2.35,3.1,3.7,2.42,2.95,3.43,2.29
Austria,Bundesliga,2015/2016,09/04/2016,15:00,Sturm Graz,Altach,4,1,H,1.46,4.5,8.35,1.6,4.5,8.35,1.5,4.08,6.56
Austria,Bundesliga,2015/2016,09/04/2016,17:30,Wolfsberger AC,SK Rapid,2,2,D,3.66,3.45,2.16,3.75,3.5,2.21,3.36,3.33,2.12
Austria,Bundesliga,2015/2016,09/04/2016,17:30,Austria Vienna,Grodig,0,2,A,1.44,4.82,8.16,1.5,4.82,8.16,1.43,4.5,6.89
Austria,Bundesliga,2015/2016,09/04/2016,17:30,Ried,Mattersburg,1,0,H,2.11,3.63,3.64,2.12,3.8,3.85,2.03,3.46,3.48
Austria,Bundesliga,2015/2016,10/04/2016,15:30,Salzburg,Admira,1,0,H,1.22,7.36,14.07,1.25,7.36,17,1.21,6.34,11.99
Austria,Bundesliga,2015/2016,16/04/2016,15:00,Salzburg,Ried,2,1,H,1.27,6.19,12.88,1.27,6.76,15,1.24,5.78,11.1
Austria,Bundesliga,2015/2016,16/04/2016,17:30,Admira,Grodig,1,1,D,2.04,3.75,3.71,2.1,3.78,3.85,2,3.53,3.51
Austria,Bundesliga,2015/2016,16/04/2016,17:30,Mattersburg,Altach,0,0,D,2.04,3.67,3.83,2.12,3.7,3.83,2.02,3.43,3.55
Austria,Bundesliga,2015/2016,16/04/2016,17:30,Sturm Graz,Wolfsberger AC,1,0,H,1.71,3.92,5.36,1.79,4,5.7,1.67,3.71,4.94
Austria,Bundesliga,2015/2016,17/04/2016,15:30,SK Rapid,Austria Vienna,1,0,H,2.13,3.65,3.54,2.17,3.77,3.8,2.05,3.49,3.38
Austria,Bundesliga,2015/2016,23/04/2016,15:00,Mattersburg,Austria Vienna,0,9,A,3.57,3.66,2.12,3.74,3.66,2.4,3.38,3.48,2.06
Austria,Bundesliga,2015/2016,23/04/2016,17:30,Altach,Salzburg,1,3,A,7.06,4.55,1.51,8.5,5,1.55,6.94,4.37,1.44
Austria,Bundesliga,2015/2016,23/04/2016,17:30,Grodig,Wolfsberger AC,0,1,A,2.74,3.19,2.85,2.74,3.3,2.98,2.6,3.14,2.72
Austria,Bundesliga,2015/2016,23/04/2016,17:30,Ried,Admira,1,0,H,2.01,3.61,4,2.1,3.64,4,1.98,3.43,3.66
Austria,Bundesliga,2015/2016,24/04/2016,15:30,SK Rapid,Sturm Graz,2,0,H,1.93,3.73,4.22,1.93,3.77,4.3,1.87,3.56,3.94
Austria,Bundesliga,2015/2016,30/04/2016,15:00,Grodig,SK Rapid,2,0,H,5.64,4.53,1.6,6,4.53,1.75,5.15,4.03,1.6
Austria,Bundesliga,2015/2016,30/04/2016,17:30,Wolfsberger AC,Mattersburg,2,0,H,1.62,4.1,6.17,1.67,4.1,6.17,1.6,3.86,5.34
Austria,Bundesliga,2015/2016,30/04/2016,17:30,Admira,Altach,2,1,H,2.09,3.62,3.75,2.11,3.65,3.98,2,3.41,3.59
Austria,Bundesliga,2015/2016,30/04/2016,17:30,Sturm Graz,Ried,0,0,D,1.58,4.26,6.38,1.6,4.33,6.38,1.55,3.97,5.75
Austria,Bundesliga,2015/2016,01/05/2016,15:30,Austria Vienna,Salzburg,0,2,A,3.63,3.77,2.06,3.68,3.8,2.1,3.42,3.54,2.02
Austria,Bundesliga,2015/2016,07/05/2016,15:00,Austria Vienna,Admira,3,1,H,1.49,4.59,7.24,1.6,4.7,7.5,1.47,4.27,6.53
Austria,Bundesliga,2015/2016,07/05/2016,17:30,Altach,Wolfsberger AC,1,1,D,2.44,3.26,3.24,2.75,3.4,3.25,2.35,3.17,3.03
Austria,Bundesliga,2015/2016,07/05/2016,17:30,Ried,Grodig,2,0,H,1.98,3.64,4.05,2.05,3.64,4.05,1.96,3.46,3.69
Austria,Bundesliga,2015/2016,07/05/2016,17:30,Salzburg,Sturm Graz,1,1,D,1.68,4.31,5.01,1.71,4.4,6.3,1.63,3.99,4.91
Austria,Bundesliga,2015/2016,08/05/2016,15:30,Mattersburg,SK Rapid,0,2,A,5.13,4.07,1.71,5.3,4.07,1.72,4.71,3.84,1.68
Austria,Bundesliga,2015/2016,11/05/2016,19:30,Wolfsberger AC,Admira,1,2,A,2.04,3.7,3.8,2.04,3.76,4.15,1.94,3.49,3.71
Austria,Bundesliga,2015/2016,11/05/2016,19:30,Grodig,Salzburg,1,2,A,3.19,3.96,2.17,4,4.3,2.19,3.2,3.63,2.09
Austria,Bundesliga,2015/2016,11/05/2016,19:30,SK Rapid,Altach,1,1,D,1.4,5.13,8.64,1.4,5.2,9.2,1.37,4.75,7.87
Austria,Bundesliga,2015/2016,11/05/2016,19:30,Ried,Austria Vienna,0,5,A,3.46,3.67,2.16,3.47,3.67,2.2,3.29,3.43,2.11
Austria,Bundesliga,2015/2016,11/05/2016,19:30,Sturm Graz,Mattersburg,1,1,D,1.41,5.12,8.23,1.41,5.25,9,1.36,4.83,7.71
Austria,Bundesliga,2015/2016,15/05/2016,16:30,Admira,SK Rapid,1,3,A,2.89,3.84,2.39,3.2,3.84,2.4,2.9,3.49,2.28
Austria,Bundesliga,2015/2016,15/05/2016,16:30,Altach,Ried,0,0,D,2.16,3.74,3.38,2.17,3.74,3.6,2.09,3.48,3.3
Austria,Bundesliga,2015/2016,15/05/2016,16:30,Austria Vienna,Sturm Graz,3,0,H,2.32,3.8,3.03,2.35,3.8,3.1,2.26,3.51,2.92
Austria,Bundesliga,2015/2016,15/05/2016,16:30,Mattersburg,Grodig,2,3,A,2.01,3.82,3.75,2.05,3.83,3.84,1.95,3.59,3.59
Austria,Bundesliga,2015/2016,15/05/2016,16:30,Salzburg,Wolfsberger AC,1,0,H,1.5,4.92,6.53,1.5,5.04,6.6,1.46,4.54,6.09
Austria,Bundesliga,2016/2017,23/07/2016,15:00,SK Rapid,Ried,5,0,H,1.37,5.05,10.11,1.45,5.05,10.11,1.38,4.55,8.11
Austria,Bundesliga,2016/2017,23/07/2016,17:30,Altach,Wolfsberger AC,1,0,H,2.53,3.22,3.14,2.6,3.3,3.14,2.48,3.12,2.9
Austria,Bundesliga,2016/2017,23/07/2016,17:30,Sturm Graz,Salzburg,3,1,H,3.81,3.74,2.02,4.06,3.82,2.03,3.72,3.52,1.94
Austria,Bundesliga,2016/2017,24/07/2016,15:30,St. Polten,Austria Vienna,1,2,A,3.82,3.75,2.02,3.95,3.75,2.27,3.5,3.41,2.05
Austria,Bundesliga,2016/2017,24/07/2016,18:00,Mattersburg,Admira,0,1,A,2.68,3.46,2.75,2.84,3.5,2.96,2.59,3.25,2.68
Austria,Bundesliga,2016/2017,30/07/2016,15:00,Salzburg,Wolfsberger AC,1,1,D,1.44,4.88,7.94,1.44,5.1,8.92,1.39,4.64,7.5
Austria,Bundesliga,2016/2017,30/07/2016,17:30,Ried,Sturm Graz,1,0,H,3.62,3.48,2.17,3.65,3.57,2.2,3.39,3.33,2.11
Austria,Bundesliga,2016/2017,31/07/2016,15:30,Altach,SK Rapid,1,0,H,5.72,3.89,1.68,5.8,4.01,1.85,4.9,3.63,1.71
Austria,Bundesliga,2016/2017,31/07/2016,15:30,Austria Vienna,Mattersburg,3,1,H,1.6,4.39,5.78,1.68,4.96,7.53,1.57,4.16,5.41
Austria,Bundesliga,2016/2017,31/07/2016,18:00,St. Polten,Admira,2,1,H,2.1,3.41,3.9,2.5,3.46,3.9,2.11,3.3,3.46
Austria,Bundesliga,2016/2017,06/08/2016,15:00,Mattersburg,Sturm Graz,0,2,A,3.57,3.45,2.2,3.64,3.58,2.22,3.34,3.35,2.13
Austria,Bundesliga,2016/2017,06/08/2016,17:30,Wolfsberger AC,Ried,1,0,H,1.99,3.43,4.33,2.01,3.56,4.36,1.93,3.36,3.93
Austria,Bundesliga,2016/2017,06/08/2016,17:30,Admira,Altach,1,2,A,2.37,3.47,3.17,2.54,3.47,3.17,2.34,3.25,3
Austria,Bundesliga,2016/2017,06/08/2016,17:30,Salzburg,St. Polten,2,0,H,1.23,7.15,14.2,1.3,7.33,16.34,1.21,6.24,12.63
Austria,Bundesliga,2016/2017,07/08/2016,15:30,Austria Vienna,SK Rapid,1,4,A,3.21,3.71,2.25,3.21,3.71,2.46,3.02,3.41,2.26
Austria,Bundesliga,2016/2017,13/08/2016,15:00,Ried,Salzburg,0,2,A,4.63,4.16,1.76,5.5,4.25,1.76,4.77,3.84,1.67
Austria,Bundesliga,2016/2017,13/08/2016,17:30,Altach,St. Polten,3,1,H,1.83,3.77,4.72,2,3.82,4.72,1.83,3.56,4.2
Austria,Bundesliga,2016/2017,13/08/2016,17:30,Mattersburg,Wolfsberger AC,3,1,H,3.03,3.36,2.52,3.03,3.5,2.77,2.79,3.23,2.51
Austria,Bundesliga,2016/2017,13/08/2016,17:30,SK Rapid,Admira,4,0,H,1.3,5.86,11.74,1.36,5.95,12,1.29,5.27,10.19
Austria,Bundesliga,2016/2017,14/08/2016,15:30,Sturm Graz,Austria Vienna,3,1,H,2.3,3.42,3.36,2.37,3.5,3.43,2.21,3.31,3.2
Austria,Bundesliga,2016/2017,20/08/2016,15:00,St. Polten,Sturm Graz,1,3,A,4.1,3.6,1.99,4.4,3.67,2.1,3.83,3.42,1.95
Austria,Bundesliga,2016/2017,20/08/2016,17:30,Admira,Ried,1,0,H,2.37,3.46,3.19,2.48,3.46,3.2,2.32,3.27,3.02
Austria,Bundesliga,2016/2017,20/08/2016,17:30,Salzburg,Mattersburg,3,1,H,1.38,5.61,8.01,1.41,5.61,13,1.35,5.04,7.93
Austria,Bundesliga,2016/2017,21/08/2016,15:30,Wolfsberger AC,SK Rapid,1,1,D,5.29,4.02,1.7,5.29,4.06,1.81,4.73,3.8,1.69
Austria,Bundesliga,2016/2017,21/08/2016,18:00,Austria Vienna,Altach,3,1,H,2.07,3.65,3.72,2.11,3.78,3.9,2.02,3.47,3.49
Austria,Bundesliga,2016/2017,27/08/2016,15:00,Sturm Graz,Altach,3,1,H,1.77,3.92,4.89,1.77,3.95,5.4,1.72,3.65,4.71
Austria,Bundesliga,2016/2017,27/08/2016,17:30,Wolfsberger AC,Admira,5,0,H,2.03,3.52,4.05,2.04,3.62,4.46,1.92,3.41,3.94
Austria,Bundesliga,2016/2017,27/08/2016,17:30,Mattersburg,St. Polten,1,1,D,2.17,3.63,3.47,2.17,3.63,3.85,2.05,3.4,3.48
Austria,Bundesliga,2016/2017,28/08/2016,15:30,SK Rapid,Salzburg,0,0,D,2.34,3.59,3.14,2.43,3.62,3.3,2.3,3.38,2.98
Austria,Bundesliga,2016/2017,28/08/2016,18:00,Ried,Austria Vienna,1,1,D,3.33,3.39,2.33,3.36,3.52,2.33,3.12,3.32,2.24
Austria,Bundesliga,2016/2017,10/09/2016,15:00,Sturm Graz,SK Rapid,1,1,D,3.41,3.49,2.24,3.6,3.66,2.6,3.19,3.35,2.2
Austria,Bundesliga,2016/2017,10/09/2016,17:30,Altach,Mattersburg,2,1,H,1.78,3.85,4.96,1.81,3.97,5,1.76,3.64,4.45
Austria,Bundesliga,2016/2017,10/09/2016,17:30,Austria Vienna,Wolfsberger AC,4,1,H,1.94,3.51,4.45,1.95,3.62,4.65,1.87,3.47,4.13
Austria,Bundesliga,2016/2017,10/09/2016,17:30,St. Polten,Ried,2,3,A,2.59,3.36,2.93,2.65,3.5,3.04,2.46,3.25,2.83
Austria,Bundesliga,2016/2017,11/09/2016,15:30,Admira,Salzburg,0,4,A,8.17,5.16,1.41,9.11,5.16,1.6,7.64,4.77,1.38
Austria,Bundesliga,2016/2017,17/09/2016,15:00,Ried,Altach,2,1,H,2.57,3.22,3.07,2.6,3.4,3.07,2.46,3.17,2.88
Austria,Bundesliga,2016/2017,17/09/2016,17:30,Wolfsberger AC,St. Polten,1,1,D,1.58,4.27,6.35,1.62,4.33,6.7,1.55,3.94,5.9
Austria,Bundesliga,2016/2017,17/09/2016,17:30,Admira,Sturm Graz,0,3,A,5.05,3.99,1.74,5.4,4.06,1.85,4.9,3.75,1.67
Austria,Bundesliga,2016/2017,18/09/2016,15:30,Salzburg,Austria Vienna,4,1,H,1.36,5.71,8.84,1.45,5.95,9.51,1.32,5.29,8.17
Austria,Bundesliga,2016/2017,18/09/2016,18:00,SK Rapid,Mattersburg,3,0,H,1.33,5.98,9.64,1.34,6.1,10.3,1.3,5.43,8.68
Austria,Bundesliga,2016/2017,24/09/2016,15:00,St. Polten,SK Rapid,1,1,D,7.44,5.25,1.43,9,5.25,1.53,7.13,4.59,1.41
Austria,Bundesliga,2016/2017,24/09/2016,17:30,Austria Vienna,Admira,1,2,A,1.51,4.77,6.62,1.53,4.9,6.94,1.48,4.42,6.09
Austria,Bundesliga,2016/2017,24/09/2016,17:30,Mattersburg,Ried,1,1,D,2.4,3.44,3.14,2.55,3.46,3.14,2.36,3.26,2.94
Austria,Bundesliga,2016/2017,24/09/2016,17:30,Sturm Graz,Wolfsberger AC,3,0,H,1.59,4.12,6.46,1.7,4.2,7,1.59,3.87,5.56
Austria,Bundesliga,2016/2017,25/09/2016,15:30,Altach,Salzburg,0,0,D,6.62,4.46,1.54,7,4.46,1.6,6.04,4.09,1.52
Austria,Bundesliga,2016/2017,01/10/2016,15:00,Wolfsberger AC,Altach,1,2,A,2.1,3.34,4,2.23,3.4,4,2.11,3.21,3.52
Austria,Bundesliga,2016/2017,01/10/2016,17:30,Admira,Mattersburg,1,0,H,2.61,3.36,2.9,2.61,3.47,3.3,2.4,3.26,2.89
Austria,Bundesliga,2016/2017,02/10/2016,15:30,Ried,SK Rapid,4,2,H,5.8,3.96,1.67,5.9,3.97,1.75,5.27,3.72,1.64
Austria,Bundesliga,2016/2017,02/10/2016,15:30,Salzburg,Sturm Graz,0,1,A,1.61,4.3,5.85,1.67,4.36,6,1.59,4.02,5.25
Austria,Bundesliga,2016/2017,02/10/2016,18:00,Austria Vienna,St. Polten,2,1,H,1.5,4.6,7.02,1.56,4.65,7.02,1.49,4.25,6.16
Austria,Bundesliga,2016/2017,15/10/2016,15:00,Wolfsberger AC,Salzburg,2,2,D,5.63,3.98,1.68,5.65,4.16,1.75,4.97,3.73,1.67
Austria,Bundesliga,2016/2017,15/10/2016,17:30,Admira,St. Polten,1,1,D,2.14,3.48,3.69,2.28,3.48,3.69,2.13,3.29,3.36
Austria,Bundesliga,2016/2017,15/10/2016,17:30,SK Rapid,Altach,1,1,D,1.47,4.69,7.62,1.48,4.86,8.32,1.42,4.39,7.21
Austria,Bundesliga,2016/2017,15/10/2016,17:30,Sturm Graz,Ried,1,0,H,1.53,4.43,6.74,1.56,4.6,6.95,1.51,4.15,6.06
Austria,Bundesliga,2016/2017,16/10/2016,15:30,Mattersburg,Austria Vienna,0,2,A,3.74,3.89,2,4,3.95,2.1,3.62,3.65,1.93
Austria,Bundesliga,2016/2017,22/10/2016,15:00,Sturm Graz,Mattersburg,2,2,D,1.37,5.36,9.39,1.37,5.5,11,1.33,4.93,8.81
Austria,Bundesliga,2016/2017,22/10/2016,17:30,Altach,Admira,2,0,H,1.8,3.78,4.89,1.82,4,5,1.75,3.62,4.54
Austria,Bundesliga,2016/2017,22/10/2016,17:30,Ried,Wolfsberger AC,0,1,A,2.3,3.37,3.42,2.44,3.4,3.42,2.27,3.21,3.16
Austria,Bundesliga,2016/2017,23/10/2016,13:00,St. Polten,Salzburg,1,5,A,8.6,5.34,1.39,8.6,5.34,1.42,7.63,4.79,1.37
Austria,Bundesliga,2016/2017,23/10/2016,15:30,SK Rapid,Austria Vienna,0,2,A,1.91,3.78,4.21,1.94,3.97,4.36,1.85,3.65,3.94
Austria,Bundesliga,2016/2017,29/10/2016,15:00,Admira,SK Rapid,1,2,A,5.07,4.03,1.72,5.7,4.16,1.76,4.8,3.84,1.67
Austria,Bundesliga,2016/2017,29/10/2016,17:30,Wolfsberger AC,Mattersburg,3,0,H,1.92,3.66,4.36,1.94,3.7,4.7,1.86,3.47,4.09
Austria,Bundesliga,2016/2017,29/10/2016,17:30,Salzburg,Ried,1,0,H,1.23,6.78,14.95,1.26,6.94,14.95,1.22,6.11,11.69
Austria,Bundesliga,2016/2017,29/10/2016,17:30,St. Polten,Altach,0,1,A,3.2,3.58,2.31,3.32,3.58,2.38,3.12,3.29,2.25
Austria,Bundesliga,2016/2017,30/10/2016,15:30,Austria Vienna,Sturm Graz,2,0,H,2.41,3.58,3.03,2.46,3.58,3.05,2.36,3.33,2.9
Austria,Bundesliga,2016/2017,05/11/2016,15:00,Sturm Graz,St. Polten,1,2,A,1.35,5.5,9.88,1.35,5.7,10.9,1.31,5.04,9.23
Austria,Bundesliga,2016/2017,05/11/2016,17:30,Ried,Admira,2,1,H,2.23,3.45,3.47,2.24,3.67,4.06,2.06,3.35,3.53
Austria,Bundesliga,2016/2017,06/11/2016,13:00,SK Rapid,Wolfsberger AC,0,1,A,1.61,4.2,6.05,1.61,4.33,6.85,1.54,3.99,5.88
Austria,Bundesliga,2016/2017,06/11/2016,15:30,Altach,Austria Vienna,5,1,H,2.58,3.26,3.03,2.8,3.4,3.03,2.49,3.18,2.81
Austria,Bundesliga,2016/2017,06/11/2016,15:30,Mattersburg,Salzburg,2,1,H,10.2,6.33,1.3,10.5,6.33,1.4,9.08,5.32,1.3
Austria,Bundesliga,2016/2017,19/11/2016,15:00,Altach,Sturm Graz,1,1,D,2.79,3.24,2.79,2.79,3.4,2.92,2.63,3.14,2.71
Austria,Bundesliga,2016/2017,19/11/2016,17:30,Admira,Wolfsberger AC,4,1,H,2.76,3.27,2.81,2.86,3.4,2.84,2.64,3.16,2.68
Austria,Bundesliga,2016/2017,19/11/2016,17:30,Austria Vienna,Ried,2,0,H,1.6,4.32,5.88,1.67,4.36,5.95,1.59,3.98,5.3
Austria,Bundesliga,2016/2017,19/11/2016,17:30,St. Polten,Mattersburg,2,2,D,2.36,3.41,3.23,2.41,3.52,3.27,2.3,3.27,3.05
Austria,Bundesliga,2016/2017,20/11/2016,15:30,Salzburg,SK Rapid,2,1,H,1.7,3.85,5.63,1.82,3.98,5.63,1.69,3.74,4.82
Austria,Bundesliga,2016/2017,26/11/2016,15:00,Ried,St. Polten,1,2,A,1.99,3.53,4.18,2.04,3.57,4.33,1.94,3.36,3.93
Austria,Bundesliga,2016/2017,26/11/2016,17:30,Mattersburg,Altach,1,2,A,3.16,3.46,2.38,3.27,3.46,2.52,3.06,3.24,2.32
Austria,Bundesliga,2016/2017,27/11/2016,13:00,Wolfsberger AC,Austria Vienna,0,3,A,2.64,3.34,2.89,2.77,3.4,2.89,2.6,3.21,2.68
Austria,Bundesliga,2016/2017,27/11/2016,15:30,SK Rapid,Sturm Graz,1,2,A,2.21,3.46,3.52,2.27,3.6,3.87,2.07,3.36,3.48
Austria,Bundesliga,2016/2017,27/11/2016,15:30,Salzburg,Admira,0,1,A,1.23,7.3,12.98,1.24,7.7,14.36,1.21,6.44,11.83
Austria,Bundesliga,2016/2017,29/11/2016,18:00,Altach,Ried,1,0,H,1.94,3.47,4.49,1.95,3.72,5.2,1.83,3.42,4.4
Austria,Bundesliga,2016/2017,30/11/2016,19:30,Austria Vienna,Salzburg,1,3,A,4.94,4.31,1.69,5.4,4.34,1.9,4.83,3.97,1.65
Austria,Bundesliga,2016/2017,30/11/2016,19:30,Mattersburg,SK Rapid,1,1,D,4.86,4.05,1.75,5.05,4.14,1.86,4.61,3.72,1.72
Austria,Bundesliga,2016/2017,30/11/2016,19:30,St. Polten,Wolfsberger AC,0,4,A,2.48,3.47,2.99,2.52,3.47,3.17,2.39,3.22,2.95
Austria,Bundesliga,2016/2017,30/11/2016,19:30,Sturm Graz,Admira,0,2,A,1.55,4.21,7.07,1.6,4.33,7.07,1.53,4.07,5.96
Austria,Bundesliga,2016/2017,03/12/2016,15:00,SK Rapid,St. Polten,1,0,H,1.37,5.28,9.66,1.45,5.3,9.69,1.38,4.69,7.83
Austria,Bundesliga,2016/2017,03/12/2016,17:30,Admira,Austria Vienna,0,2,A,3.06,3.64,2.37,3.15,3.66,2.42,2.95,3.41,2.29
Austria,Bundesliga,2016/2017,03/12/2016,17:30,Ried,Mattersburg,2,1,H,2.07,3.49,3.92,2.23,3.6,3.92,2.05,3.36,3.57
Austria,Bundesliga,2016/2017,03/12/2016,17:30,Salzburg,Altach,4,1,H,1.32,5.49,12.02,1.37,5.49,12.02,1.32,5.01,9.34
Austria,Bundesliga,2016/2017,04/12/2016,15:30,Wolfsberger AC,Sturm Graz,0,4,A,3.53,3.44,2.21,3.53,3.45,2.42,3.22,3.24,2.23
Austria,Bundesliga,2016/2017,10/12/2016,15:00,Altach,Wolfsberger AC,2,1,H,1.84,3.6,4.91,1.87,3.65,5.3,1.78,3.44,4.64
Austria,Bundesliga,2016/2017,10/12/2016,17:30,Mattersburg,Admira,2,0,H,2.56,3.4,2.94,2.72,3.4,2.94,2.5,3.23,2.78
Austria,Bundesliga,2016/2017,11/12/2016,13:00,SK Rapid,Ried,3,1,H,1.48,4.5,7.9,1.5,4.65,8.12,1.45,4.27,7.01
Austria,Bundesliga,2016/2017,11/12/2016,15:30,Sturm Graz,Salzburg,0,1,A,4.01,3.62,2,4.01,3.67,2.08,3.73,3.43,1.96
Austria,Bundesliga,2016/2017,12/12/2016,15:30,St. Polten,Austria Vienna,2,1,H,3.62,3.86,2.04,3.75,3.86,2.1,3.49,3.53,2
Austria,Bundesliga,2016/2017,17/12/2016,15:00,Ried,Sturm Graz,0,3,A,4.21,3.4,2.03,4.25,3.47,2.1,3.79,3.28,2
Austria,Bundesliga,2016/2017,17/12/2016,17:30,Austria Vienna,Mattersburg,2,0,H,1.66,4.15,5.52,1.69,4.36,5.55,1.62,3.98,5.03
Austria,Bundesliga,2016/2017,17/12/2016,17:30,Salzburg,Wolfsberger AC,3,0,H,1.21,7.5,15.81,1.22,7.73,17.83,1.19,6.58,13.77
Austria,Bundesliga,2016/2017,17/12/2016,17:30,St. Polten,Admira,2,2,D,3.09,3.34,2.48,3.09,3.39,2.65,2.89,3.23,2.42
Austria,Bundesliga,2016/2017,18/12/2016,15:30,Altach,SK Rapid,3,1,H,2.92,3.39,2.58,2.98,3.39,2.76,2.77,3.2,2.53
Austria,Bundesliga,2016/2017,11/02/2017,15:00,Admira,Altach,1,1,D,3.01,3.32,2.56,3.01,3.32,3.01,2.55,3.19,2.76
Austria,Bundesliga,2016/2017,11/02/2017,17:30,Wolfsberger AC,Ried,1,0,H,2.01,3.48,4.17,2.13,3.5,4.17,2.03,3.26,3.69
Austria,Bundesliga,2016/2017,11/02/2017,17:30,Mattersburg,Sturm Graz,1,0,H,4.1,3.59,1.99,4.1,3.59,2.06,3.72,3.39,1.97
Austria,Bundesliga,2016/2017,11/02/2017,17:30,Salzburg,St. Polten,2,0,H,1.13,9.7,25,1.17,9.99,28,1.12,8.31,20.4
Austria,Bundesliga,2016/2017,12/02/2017,15:30,Austria Vienna,SK Rapid,1,1,D,2.76,3.54,2.63,3.1,3.54,2.63,2.85,3.26,2.43
Austria,Bundesliga,2016/2017,18/02/2017,15:00,Sturm Graz,Austria Vienna,0,4,A,2.17,3.49,3.59,2.25,3.5,3.75,2.15,3.33,3.31
Austria,Bundesliga,2016/2017,18/02/2017,17:30,Altach,St. Polten,1,2,A,1.68,3.97,5.59,1.72,4.14,6.1,1.62,3.78,5.38
Austria,Bundesliga,2016/2017,18/02/2017,17:30,Mattersburg,Wolfsberger AC,2,1,H,2.3,3.31,3.48,2.4,3.31,3.48,2.27,3.17,3.21
Austria,Bundesliga,2016/2017,18/02/2017,17:30,SK Rapid,Admira,0,0,D,1.52,4.4,7.18,1.54,4.4,7.3,1.49,4.17,6.44
Austria,Bundesliga,2016/2017,19/02/2017,15:30,Ried,Salzburg,1,6,A,9.71,5.28,1.36,11,5.69,1.45,9.05,4.98,1.32
Austria,Bundesliga,2016/2017,25/02/2017,15:00,Wolfsberger AC,SK Rapid,2,1,H,4.09,3.39,2.06,4.46,3.52,2.1,3.92,3.29,1.97
Austria,Bundesliga,2016/2017,25/02/2017,17:30,Admira,Ried,1,0,H,2.08,3.43,3.95,2.1,3.6,4.16,2,3.31,3.78
Austria,Bundesliga,2016/2017,25/02/2017,17:30,Austria Vienna,Altach,1,3,A,1.82,3.74,4.81,1.85,3.82,5.4,1.77,3.62,4.44
Austria,Bundesliga,2016/2017,25/02/2017,17:30,Salzburg,Mattersburg,1,0,H,1.21,7.3,15.8,1.23,7.6,16,1.2,6.43,13.14
Austria,Bundesliga,2016/2017,26/02/2017,15:30,St. Polten,Sturm Graz,2,1,H,3.95,3.63,2.01,3.95,3.63,2.2,3.69,3.41,1.98
Austria,Bundesliga,2016/2017,04/03/2017,15:00,Sturm Graz,Altach,3,0,H,2.06,3.45,4.01,2.06,3.64,4.36,1.93,3.4,3.92
Austria,Bundesliga,2016/2017,04/03/2017,17:30,Wolfsberger AC,Admira,1,1,D,2.38,3.21,3.4,2.4,3.22,3.48,2.29,3.11,3.21
Austria,Bundesliga,2016/2017,04/03/2017,17:30,Mattersburg,St. Polten,1,0,H,1.85,3.71,4.61,2,3.74,4.75,1.84,3.48,4.23
Austria,Bundesliga,2016/2017,04/03/2017,17:30,Ried,Austria Vienna,0,3,A,3.59,3.62,2.13,4,3.72,2.19,3.54,3.42,2.03
Austria,Bundesliga,2016/2017,05/03/2017,15:30,SK Rapid,Salzburg,0,1,A,3.92,3.54,2.05,4,3.62,2.2,3.6,3.37,2.02
Austria,Bundesliga,2016/2017,11/03/2017,15:00,St. Polten,Ried,1,0,H,2.34,3.33,3.36,2.4,3.4,3.36,2.28,3.22,3.14
Austria,Bundesliga,2016/2017,11/03/2017,17:30,Admira,Salzburg,1,1,D,7.91,4.9,1.44,8.92,5,1.47,7.57,4.55,1.4
Austria,Bundesliga,2016/2017,11/03/2017,17:30,Altach,Mattersburg,3,0,H,2.2,3.33,3.7,2.22,3.5,3.92,2.09,3.25,3.56
Austria,Bundesliga,2016/2017,11/03/2017,17:30,Austria Vienna,Wolfsberger AC,3,0,H,1.54,4.43,6.67,1.65,4.45,7.1,1.52,4.15,5.98
